customer_id,name,plan,monthly_spend,tenure_months,home_tower_id,tower_id,latitude,longitude,city,health_status,anomaly_experienced_count,is_on_unhealthy_tower,churned
C22906,Tanay Sundaram,Standard_20GB,7845.8,52,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C22907,Reva Kade,Premium_100GB,6188.2,47,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C22908,Jackson Palla,Standard_20GB,5460.3,59,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C22909,Baljiwan Subramaniam,Unlimited,3992.81,18,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C22910,William Kothari,Basic_5GB,6559.87,3,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C22911,George Chauhan,Premium_100GB,6259.08,22,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C22912,Dalaja Ravel,Basic_5GB,758.93,62,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C22913,Isaac Banerjee,Premium_100GB,4480.02,63,T1021,T1021,13.02769764742668,77.62745366548258,Bengaluru,Healthy,0,0,0
C22914,Nandini Nayar,Standard_20GB,3083.3,37,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C22915,Yutika Bakshi,Premium_100GB,2803.09,19,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,1
C22916,Rachit Chauhan,Basic_5GB,2480.08,45,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C22917,Amruta Chad,Unlimited,301.56,61,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,1
C22918,Eta Sandal,Unlimited,1773.55,14,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C22919,Tristan Baria,Basic_5GB,2425.23,58,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C22920,Rachita Om,Unlimited,4667.87,3,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,1
C22921,Aadi Dutt,Premium_100GB,6602.7,64,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C22922,Chaitanya Dua,Unlimited,6355.44,26,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C22923,Januja Vala,Unlimited,7395.81,28,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C22924,Luke Raval,Premium_100GB,2000.51,25,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,1
C22925,Raghav Ghosh,Basic_5GB,3068.21,31,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C22926,Akshay Subramanian,Premium_100GB,1823.43,23,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C22927,Gautami Sawhney,Unlimited,2344.18,3,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,1
C22928,Aadi Baral,Unlimited,7622.37,16,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,1
C22929,Aarush Swamy,Unlimited,1434.93,10,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,1
C22930,Ayush Banerjee,Premium_100GB,2295.58,6,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C22931,Lila Biswas,Premium_100GB,7321.52,59,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C22932,Ekani Dara,Basic_5GB,520.68,45,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C22933,Udant Sarna,Unlimited,2851.1,60,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C22934,Gavin Bera,Premium_100GB,2025.79,29,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C22935,Maanav Apte,Premium_100GB,4751.03,20,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C22936,Janaki Krishnan,Premium_100GB,6769.98,10,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C22937,William Datta,Standard_20GB,2273.6,49,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C22938,Maanas Lalla,Premium_100GB,1005.6,41,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C22939,Yasti Srinivas,Standard_20GB,914.77,57,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C22940,Yashodhara Srivastava,Standard_20GB,520.99,70,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C22941,Laksh Prakash,Premium_100GB,4156.88,13,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C22942,Upma Mukherjee,Basic_5GB,4303.94,54,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C22943,Gunbir Malhotra,Basic_5GB,5151.89,50,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C22944,Lekha Koshy,Unlimited,7350.12,49,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C22945,Upkaar Mann,Unlimited,4634.32,31,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C22946,Shaurya Mistry,Premium_100GB,6431.35,31,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C22947,Omisha Kurian,Premium_100GB,6474.56,60,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C22948,Anthony Sachar,Premium_100GB,2358.85,32,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C22949,Yagnesh Chacko,Basic_5GB,2524.57,31,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C22950,Zansi Chana,Unlimited,7442.55,71,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C22951,Saanvi Sheth,Unlimited,1712.73,56,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C22952,Omisha Luthra,Premium_100GB,420.91,31,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C22953,Pahal Devi,Unlimited,651.78,51,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C22954,Chanakya Misra,Standard_20GB,5508.82,70,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C22955,Sara Lad,Premium_100GB,485.22,17,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C22956,Sudiksha Bumb,Standard_20GB,4167.75,12,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C22957,Manya Sant,Unlimited,4460.82,52,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C22958,Sai Chanda,Basic_5GB,1380.58,37,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C22959,Lohit Khosla,Basic_5GB,4082.0,68,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C22960,Mitesh Borah,Premium_100GB,5009.95,70,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C22961,Tanvi Bala,Standard_20GB,5422.57,2,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,1
C22962,Varsha Raman,Unlimited,4078.71,44,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C22963,Charan Chandra,Premium_100GB,7881.3,24,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C22964,Omaja Arya,Basic_5GB,7948.74,23,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C22965,Yutika Dutt,Standard_20GB,3803.51,40,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C22966,Raagini Kala,Unlimited,6762.53,17,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C22967,Fiyaz Nagy,Unlimited,6821.89,4,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C22968,Hamsini Menon,Premium_100GB,6668.89,44,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C22969,Kashvi Modi,Standard_20GB,3251.92,4,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,1
C22970,Naksh Rajagopalan,Basic_5GB,4394.77,34,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,1
C22971,Anirudh Varty,Standard_20GB,5820.47,23,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C22972,Wazir Ram,Premium_100GB,1774.42,45,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C22973,Ubika Atwal,Standard_20GB,3418.05,22,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C22974,Ekta Rastogi,Standard_20GB,1684.99,24,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C22975,Sachi Ramaswamy,Premium_100GB,3108.53,70,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C22976,Praneel Brar,Standard_20GB,3306.5,46,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C22977,Abhimanyu Sidhu,Standard_20GB,258.41,59,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C22978,Bimala Kalita,Unlimited,3173.37,1,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C22979,Nachiket Nair,Premium_100GB,4173.48,62,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C22980,Umang Arora,Premium_100GB,4009.64,49,T1021,T1021,13.02769764742668,77.62745366548258,Bengaluru,Healthy,0,0,0
C22981,Aradhana Kumer,Standard_20GB,5368.25,40,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C22982,Balendra Chokshi,Premium_100GB,3147.24,40,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C22983,Hardik Mody,Unlimited,6441.99,5,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C22984,Thomas Sabharwal,Unlimited,4909.0,27,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C22985,Eiravati Deep,Premium_100GB,7240.54,6,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,1
C22986,Ekani Mohanty,Premium_100GB,6629.49,54,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C22987,Onveer Sarraf,Premium_100GB,5466.68,53,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C22988,Megha Raj,Standard_20GB,4259.3,8,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,1
C22989,Tristan Wable,Standard_20GB,5413.88,3,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C22990,Urvashi Kuruvilla,Unlimited,7844.28,44,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C22991,Aradhana Mohanty,Unlimited,4494.38,13,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C22992,Abdul Bava,Premium_100GB,5831.57,21,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C22993,Peter Sachdev,Basic_5GB,7375.19,45,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,1
C22994,Jeevika Golla,Unlimited,4361.24,34,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C22995,Amrita Cheema,Standard_20GB,4958.81,44,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C22996,Mitali Kar,Basic_5GB,5291.91,50,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C22997,Udyati Prasad,Basic_5GB,3035.21,18,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C22998,Chanakya Prabhu,Standard_20GB,3058.5,48,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C22999,Lekha Tank,Unlimited,4081.18,24,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23000,Ekansh Rao,Basic_5GB,430.53,16,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C23001,Damini Shan,Premium_100GB,7601.32,57,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23002,Jagvi Soni,Standard_20GB,4250.51,58,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23003,Falguni Trivedi,Unlimited,4871.62,25,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23004,Maanav Balan,Basic_5GB,3647.91,61,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23005,Yashawini Karpe,Premium_100GB,2324.53,58,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23006,Finn Jaggi,Standard_20GB,952.19,43,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23007,Yadavi Rajan,Unlimited,1479.21,36,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23008,Urvashi Chokshi,Basic_5GB,1248.5,70,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23009,Falak Tripathi,Premium_100GB,1318.29,63,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23010,Yatin Raman,Basic_5GB,295.37,58,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23011,Amruta Varty,Standard_20GB,4357.93,10,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23012,Urmi Agate,Standard_20GB,1487.38,5,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23013,Sachi Sathe,Premium_100GB,2120.61,71,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23014,Watika Lad,Basic_5GB,3045.46,62,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23015,Abhiram Rajagopalan,Basic_5GB,2252.38,29,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,1
C23016,Unnati Banerjee,Standard_20GB,5420.87,15,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C23017,Sai Dhar,Unlimited,4010.64,11,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23018,Faris Kashyap,Unlimited,7433.4,64,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23019,Hitesh Bath,Standard_20GB,5714.06,56,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23020,Upasna Mani,Basic_5GB,5624.71,21,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23021,Hamsini Bala,Unlimited,4141.4,10,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23022,Yachana Iyengar,Unlimited,3590.45,39,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23023,Christopher Raman,Standard_20GB,6186.69,40,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C23024,Dalbir Lad,Basic_5GB,6155.79,47,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C23025,Aahana Memon,Unlimited,4557.8,57,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23026,Yash Sandhu,Standard_20GB,1914.85,50,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,1
C23027,Falan Patla,Standard_20GB,2271.43,48,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C23028,Ekantika Ratta,Basic_5GB,2165.9,56,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,1
C23029,Chanakya Yogi,Premium_100GB,4028.49,31,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23030,Mohammed Gopal,Premium_100GB,3351.7,40,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23031,Yashica Shankar,Standard_20GB,2674.37,38,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23032,Anmol Sastry,Unlimited,7481.53,40,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23033,Vedika Loke,Basic_5GB,5456.91,29,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23034,Hardik Thaker,Unlimited,3306.93,28,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C23035,Viraj Shan,Standard_20GB,2000.49,48,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23036,Champak Dass,Basic_5GB,6398.57,41,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
C23037,Ojasvi Barad,Premium_100GB,1038.66,23,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,1
C23038,Nidra Barad,Premium_100GB,2169.61,13,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C23039,Parth Dua,Standard_20GB,3991.52,48,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C23040,Ishani Ranganathan,Premium_100GB,4884.88,59,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C23041,Bishakha Barad,Premium_100GB,5903.49,64,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23042,Triveni Amble,Premium_100GB,3876.27,65,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23043,Unnati Rajagopal,Standard_20GB,6183.1,32,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23044,Ekani Dhingra,Standard_20GB,1823.79,37,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23045,Ubika Goyal,Standard_20GB,6570.32,42,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23046,Omkaar Dora,Unlimited,1835.19,63,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23047,Michael Balakrishnan,Premium_100GB,6290.61,67,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C23048,Lila Jayaraman,Premium_100GB,3486.67,10,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C23049,Yahvi Subramaniam,Unlimited,5140.05,67,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23050,Megha Tailor,Unlimited,663.64,35,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23051,Faras Peri,Unlimited,1665.08,36,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23052,Triveni Kata,Basic_5GB,1893.34,19,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23053,Laksh Sen,Standard_20GB,5827.73,10,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23054,Varsha Vig,Standard_20GB,7953.91,58,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23055,Ekani Keer,Unlimited,1655.32,9,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23056,Parth Naik,Basic_5GB,4195.18,34,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23057,Theodore Chahal,Unlimited,5855.7,60,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23058,Neha Sachdeva,Premium_100GB,284.16,47,T1021,T1021,13.02769764742668,77.62745366548258,Bengaluru,Healthy,0,0,0
C23059,Samar Gara,Premium_100GB,1479.63,64,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23060,Anmol Chad,Premium_100GB,3796.54,10,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23061,Udant Dutta,Unlimited,7850.82,55,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C23062,Pratyush Natt,Standard_20GB,2217.01,20,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23063,Anya Pradhan,Premium_100GB,3563.7,11,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C23064,Yamini Dash,Basic_5GB,1100.1,43,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C23065,Dalaja Zacharia,Premium_100GB,7884.25,57,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23066,Yauvani Bandi,Premium_100GB,5689.64,3,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C23067,Ekansh Swamy,Standard_20GB,1598.72,61,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23068,Rudra Sahni,Unlimited,4902.87,37,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23069,Sanaya Jani,Unlimited,7343.39,55,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23070,Chavvi Bala,Unlimited,2945.13,18,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23071,Suhani Pandya,Premium_100GB,3321.84,9,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23072,Faqid Jayaraman,Premium_100GB,3184.55,39,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,1
C23073,Widisha Padmanabhan,Basic_5GB,1201.17,64,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C23074,Gaurang Loke,Unlimited,3504.96,28,T1031,T1031,19.111136234270827,72.83193144170211,Mumbai,Healthy,0,0,0
C23075,Atharv Bala,Basic_5GB,491.27,25,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23076,Damini Chada,Unlimited,331.2,34,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C23077,Ucchal Rattan,Unlimited,3385.6,4,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23078,Suhani Dora,Basic_5GB,5987.04,54,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23079,Eiravati Varkey,Premium_100GB,4464.35,39,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,1
C23080,Jeevika Patel,Standard_20GB,6577.64,21,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,1
C23081,Pahal Shankar,Standard_20GB,6577.46,8,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23082,Aarush Jain,Premium_100GB,7596.89,67,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C23083,Hamsini Warrior,Basic_5GB,6554.05,28,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,1
C23084,Balhaar Varma,Premium_100GB,5632.89,69,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23085,Yashvi Gupta,Basic_5GB,7847.67,9,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,1
C23086,Watika Uppal,Basic_5GB,6230.05,47,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C23087,Unnati Gara,Standard_20GB,4617.86,15,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23088,Hiral Goswami,Standard_20GB,2084.22,49,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23089,Lila Sur,Unlimited,3582.46,46,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C23090,Aashi Guha,Standard_20GB,1731.79,22,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23091,Chameli Bains,Basic_5GB,982.47,26,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23092,Bimala Bhattacharyya,Premium_100GB,1215.06,44,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C23093,Sathvik Doshi,Unlimited,1454.74,16,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23094,Jackson Gara,Premium_100GB,1892.69,52,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23095,Jason Buch,Standard_20GB,4074.17,55,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C23096,Sachi Chander,Premium_100GB,3216.3,43,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C23097,Bhavini Saha,Premium_100GB,4353.53,55,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23098,Indira Kannan,Standard_20GB,7903.53,43,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23099,Charvi Solanki,Premium_100GB,5718.6,49,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23100,Wahab Talwar,Premium_100GB,834.98,2,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,1
C23101,Yashoda Cherian,Unlimited,958.77,1,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,1
C23102,Reva Kamdar,Unlimited,4120.98,21,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23103,Balveer Singhal,Unlimited,2768.68,59,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23104,Ranveer Saran,Basic_5GB,2512.26,59,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23105,Balvan Shah,Unlimited,7767.53,2,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23106,Devika Kale,Premium_100GB,7213.0,16,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23107,Faras Sathe,Premium_100GB,7924.43,30,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23108,Omaja Kakar,Basic_5GB,6008.83,3,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,1
